QeK3ooQdyWk,ぴょん💕jump! #Vtuber #shorts,https://i.ytimg.com/vi/QeK3ooQdyWk/hqdefault.jpg,2022-01-30 17:53:58,2446,358,47,0:00:08,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/QeK3ooQdyWk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
480Ua20e8-A,【ASMR】睡眠誘導💜耳かき、マッサージで気持ち良く寝ちゃお💜  ear cleaning / massage【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/480Ua20e8-A/maxresdefault.jpg,2022-01-29 02:49:50,7472,648,13,3:03:41,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/480Ua20e8-A"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
zRQHNlZfZR4,【歌枠/初見さん大歓迎💜】✨2.94万人（つくし）✨ 耐久❕助けて❕そして楽しも～～う💜 karaoke💜singing stream【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/zRQHNlZfZR4/maxresdefault.jpg,2022-01-27 17:18:34,6481,757,6,3:29:01,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/zRQHNlZfZR4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
_uhLqlV-3vM,【夜廻 #2】夜道は危険がいっぱい…いっしょにいて？ yomawari【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/_uhLqlV-3vM/maxresdefault.jpg,2022-01-27 10:27:00,1776,322,4,1:49:59,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/_uhLqlV-3vM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
7o2IzQv5FHA,【朝活】１か月以上ぶりの朝活🌞✨１日の始まりはアリアと💜初見さんも歓迎💜 good moning【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/7o2IzQv5FHA/maxresdefault.jpg,2022-01-26 09:34:13,2669,427,5,2:25:32,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/7o2IzQv5FHA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
9BXINqXASKA,【ASMR】睡眠誘導💜耳かき、マッサージで気持ち良く寝ちゃお💜  ear cleaning / massage【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/9BXINqXASKA/maxresdefault.jpg,2022-01-26 02:33:06,6780,653,6,2:47:13,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/9BXINqXASKA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
glDH7zvxByA,【９ヶ月記念雑談】９(きゅう)ヶ月だから🥒キュウ リ🥒食べながら話すか❕え...なんかここ寒くない...？【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/glDH7zvxByA/maxresdefault.jpg,2022-01-25 02:38:25,2989,411,8,3:25:58,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/glDH7zvxByA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
_51aN9UUwPk,"【Papers, Please】絶対見逃さない。アリアの目は誤魔化せない💜【月紫アリア/新人Vtuber】",https://i.ytimg.com/vi/_51aN9UUwPk/maxresdefault.jpg,2022-01-24 00:17:53,1516,307,4,2:10:21,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/_51aN9UUwPk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
lUix33AucHY,【歌枠】6番目💜ど真ん中担当アイドルアリアと盛り上がろ💜 #ReAcT歌リレー / singing stream【月紫アリア/Re:AcT】,https://i.ytimg.com/vi/lUix33AucHY/maxresdefault.jpg,2022-01-22 20:09:47,3513,672,10,0:29:58,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/lUix33AucHY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
2lTf3OTpZik,【ASMR】一週間おつかれさま💜たくさん癒してあげる💜 ear cleaning / massage【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/2lTf3OTpZik/maxresdefault.jpg,2022-01-22 02:35:51,6566,596,7,3:10:09,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/2lTf3OTpZik"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
PAzrKtNo9dA,Look at the eyes💗 #Vtuber #shorts,https://i.ytimg.com/vi/PAzrKtNo9dA/maxresdefault.jpg,2022-01-21 19:32:35,1974,328,38,0:00:08,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/PAzrKtNo9dA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
IoPAMZGPlm4,【雑談】わらわ達のかわちいお話、聞いてほしいのじゃ💜 #リアクトロリズ【月紫アリア/夢川かなう/新人Vtuber】,https://i.ytimg.com/vi/IoPAMZGPlm4/maxresdefault.jpg,2022-01-21 09:50:14,1959,313,4,1:41:10,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/IoPAMZGPlm4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
DnN8z7POYq0,【雑談】アリアのおはなし聞きにき～てね💜 talking【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/DnN8z7POYq0/maxresdefault.jpg,2022-01-19 21:44:32,2156,386,4,1:59:05,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/DnN8z7POYq0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
07XXfeiH1ts,14歳中学生が歌うアンパンマンマーチ #Vtuber #shorts,https://i.ytimg.com/vi/07XXfeiH1ts/maxresdefault.jpg,2022-01-18 00:41:33,2266,362,26,0:00:16,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/07XXfeiH1ts"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
AfqpYbojMF4,【歌枠】karaoke💜singing stream【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/AfqpYbojMF4/maxresdefault.jpg,2022-01-16 17:45:27,2973,424,6,2:29:20,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/AfqpYbojMF4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
sxJ1Cl37uZY,【歌&雑談】まったりお話とおうた💜推ぢさんも初見さんもおいで💜【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/sxJ1Cl37uZY/maxresdefault.jpg,2022-01-16 09:07:28,1843,337,6,1:57:08,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/sxJ1Cl37uZY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
8We5cWMKphc,Love me💕 #Vtuber #shorts,https://i.ytimg.com/vi/8We5cWMKphc/hqdefault.jpg,2022-01-16 00:24:27,2999,429,37,0:00:06,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/8We5cWMKphc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
x9wUvEGmGxQ,【ASMR】疲れた君に癒しの耳かき、マッサージ💜ゆっくりおやすみ💜 ear cleaning / massage【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/x9wUvEGmGxQ/maxresdefault.jpg,2022-01-15 13:48:53,4502,451,5,1:40:23,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/x9wUvEGmGxQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
KEYpK0qj4Rg,【Euro Truck Simulator2】中学生とドキドキのドライブデート💜【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/KEYpK0qj4Rg/maxresdefault.jpg,2022-01-14 00:52:32,2548,408,5,2:02:00,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/KEYpK0qj4Rg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
07iaBFlVtWo,【ASMR】可愛い女の子に癒されたいひとおいで💜 ear cleaning / massage【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/07iaBFlVtWo/maxresdefault.jpg,2022-01-12 01:48:23,4675,497,8,1:37:10,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/07iaBFlVtWo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
thQodeSzu3c,【雑談】久しぶりのアリアに会いたいんでしよ💜初見さん歓迎💜推ぢさん強制😡💜 talk【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/thQodeSzu3c/maxresdefault.jpg,2022-01-11 11:16:33,1768,329,8,1:37:37,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/thQodeSzu3c"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
CAqG0Ul1_DI,【雑談】お休み前に会いに来て💜打倒気管支炎🔥🔥 talk【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/CAqG0Ul1_DI/maxresdefault.jpg,2022-01-06 00:42:39,2098,378,4,2:10:23,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/CAqG0Ul1_DI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
VTPxQbEnBrE,【歌枠】2022年歌い初め💜 karaoke Singing Stream【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/VTPxQbEnBrE/maxresdefault.jpg,2022-01-02 22:07:11,3082,510,7,4:17:55,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/VTPxQbEnBrE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
tyN2XDMomq8,【謹賀新年】HappyNewYear💜2022年もアリアづくし💜がぉ～【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/tyN2XDMomq8/maxresdefault.jpg,2022-01-02 01:39:14,2807,434,8,3:20:02,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/tyN2XDMomq8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
xs7Mlu8IgSY,【年越し🎉】カウントダウン💜2021年最後も2022年最初もアリア💜 New Year's Eve Countdown【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/xs7Mlu8IgSY/maxresdefault.jpg,2022-01-01 12:41:30,1967,369,13,1:46:55,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/xs7Mlu8IgSY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
6zq6OWmU9jQ,【歌枠】2021年歌い納め💜 karaoke Singing Stream【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/6zq6OWmU9jQ/maxresdefault.jpg,2021-12-31 17:37:29,2145,431,11,2:23:55,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/6zq6OWmU9jQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
HB_CGaSuS1o,【雑談】年末特番おつかれさま💜裏話たくさん語るぞ～💜【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/HB_CGaSuS1o/maxresdefault.jpg,2021-12-29 03:42:14,2957,427,5,4:18:38,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/HB_CGaSuS1o"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Lj78TP1ztP8,【AmongUS 】宇宙人狼🚀✨全員おいしそうだね…💜 #リアクトアモアス【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/Lj78TP1ztP8/maxresdefault.jpg,2021-12-27 08:15:37,1834,295,8,1:57:05,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Lj78TP1ztP8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
02jZX8Fi9EM,【Xmas雑談】Merry X'mas🎄❄️アリアと楽しい夜を過ごそうよ💜【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/02jZX8Fi9EM/maxresdefault.jpg,2021-12-26 01:20:52,2225,341,10,2:20:57,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/02jZX8Fi9EM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
-hPAgAt1rvo,【記念枠】８ヶ月記念お祝いしてえええ💜しにかけでも愛して【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/-hPAgAt1rvo/maxresdefault.jpg,2021-12-24 00:14:41,1906,308,6,2:00:43,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/-hPAgAt1rvo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
ArEywgcd-Dg,【PICOPARK】リアクト協力ピコパ💜息ぴったりなとこ、見せちゃお💜 #リアクトピコパ【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/ArEywgcd-Dg/maxresdefault.jpg,2021-12-22 23:41:26,3968,552,5,2:31:47,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ArEywgcd-Dg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
WZ1U6xoF-GQ,【雑談】構って💜たくさんお話しよ～～～う💜【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/WZ1U6xoF-GQ/maxresdefault.jpg,2021-12-21 00:27:55,2162,332,6,2:17:52,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/WZ1U6xoF-GQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
RR6MFA3Zq7U,【参加型/雀魂】か弱いアリアをみんな姫プしてくれるはず💜【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/RR6MFA3Zq7U/maxresdefault.jpg,2021-12-20 01:53:29,1614,274,5,3:35:02,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/RR6MFA3Zq7U"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
fi3yCKvJHgk,💜 気まぐれロマンティック / 夢川かなう×天川はの×碧那アイル×月紫アリア【歌ってみた/Vtuber】,https://i.ytimg.com/vi/fi3yCKvJHgk/maxresdefault.jpg,2021-12-19 21:00:12,8682,818,55,0:04:06,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/fi3yCKvJHgk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
qlWDMPSzvSw,【Cuphead】うちらの絆があれば協力なんて余裕でしょ💜 #夜空コンビ【月紫アリア/天川はの/新人Vtuber】,https://i.ytimg.com/vi/qlWDMPSzvSw/maxresdefault.jpg,2021-12-19 01:26:58,3028,462,5,3:17:41,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/qlWDMPSzvSw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
oX9I2Qm1maM,【ASMR】た～くさん癒してあげよっか💜 ear cleaning / massage【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/oX9I2Qm1maM/maxresdefault.jpg,2021-12-18 03:07:18,9563,659,12,2:40:50,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/oX9I2Qm1maM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
vVzYdbjLCq4,【朝活】オールした中学生とはなそ💜 good moning【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/vVzYdbjLCq4/maxresdefault.jpg,2021-12-15 20:53:42,2016,340,5,1:43:11,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/vVzYdbjLCq4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
64fIbGg_Ujc,【ヤンデレ/ASMR】君は私だけのものだよね？ heart beat/massage【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/64fIbGg_Ujc/maxresdefault.jpg,2021-12-15 01:49:39,7852,574,11,1:13:35,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/64fIbGg_Ujc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
EkMY6aZMzbo,【歌枠】💜 karaoke Singing Stream【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/EkMY6aZMzbo/maxresdefault.jpg,2021-12-14 19:14:30,3874,570,5,4:17:41,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/EkMY6aZMzbo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
VX10otf4enM,【VALORANT】初心者🔰いやがちでなんもわからないんだけど…教えて；；【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/VX10otf4enM/maxresdefault.jpg,2021-12-13 22:42:10,1373,288,7,2:26:15,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/VX10otf4enM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
g3l-GGtQcDI,【雑談枠】全員強制集合💜アリアと話したいんでしょ💜【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/g3l-GGtQcDI/maxresdefault.jpg,2021-12-11 19:15:37,1973,382,4,1:31:52,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/g3l-GGtQcDI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
P2lLoZKxiwU,【ASMR】可愛い女の子に癒されたいでしょ💜 ear cleaning/massage【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/P2lLoZKxiwU/maxresdefault.jpg,2021-12-11 03:20:20,10349,766,12,2:45:35,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/P2lLoZKxiwU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
vMYR6uaPDng,【Knockout City】昼ドラ組vsみりくるん💜ドッジボール対決ぢゃい！ #ひるみくる 【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/vMYR6uaPDng/maxresdefault.jpg,2021-12-09 22:48:13,1355,349,4,1:20:10,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/vMYR6uaPDng"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
esUL3KgjixY,【朝活】初見さんも推ぢさんもアリアと朝を過ごすべき💜 good moning【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/esUL3KgjixY/maxresdefault.jpg,2021-12-08 09:10:45,1988,347,4,2:01:41,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/esUL3KgjixY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
YsWPSR4mkxU,【ASMR/メスガキ】癒してあげますね、クソザコ先輩...💜 ear cleaning/massage【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/YsWPSR4mkxU/maxresdefault.jpg,2021-12-08 01:43:56,7914,641,13,1:27:01,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/YsWPSR4mkxU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
kutjJOd4oPE,【ウクレレ練習】弾き語りしたりまったりお話したり💜 Singing and Talk💜【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/kutjJOd4oPE/maxresdefault.jpg,2021-12-07 01:42:27,2189,403,7,2:15:29,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/kutjJOd4oPE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
MA622SQdrm8,【雑談枠】みんなとたくさんお話したい日曜日💜会いに来て💜【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/MA622SQdrm8/maxresdefault.jpg,2021-12-06 02:45:47,2416,383,9,4:20:34,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/MA622SQdrm8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
UEHmPnc7SLM,【ASMR】睡眠誘導💜耳かき/マッサージで癒してあげるね💜 ear cleaning/massage【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/UEHmPnc7SLM/maxresdefault.jpg,2021-12-04 02:33:12,9654,685,9,2:38:54,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/UEHmPnc7SLM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
eqiPE4SZ0Wc,【ASMR】癒してあげる💜 ear cleaning/massage【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/eqiPE4SZ0Wc/maxresdefault.jpg,2021-12-03 01:43:17,6292,584,8,1:56:52,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/eqiPE4SZ0Wc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
-tZOFO-6ttY,【雑談枠】12月最初にあいにきて💜 ※抜歯後なのでうまく話せません🦷；；【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/-tZOFO-6ttY/maxresdefault.jpg,2021-12-01 23:53:11,2314,353,7,1:46:59,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/-tZOFO-6ttY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
LqA_zi8yACg,【深夜放送/TheRadioStation】魔王と一緒なら絶対余裕💜...ですよね？ / ルルン・ルルリカちゃん #つくの日見守り隊【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/LqA_zi8yACg/maxresdefault.jpg,2021-11-30 00:55:39,5674,851,4,2:40:34,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/LqA_zi8yACg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
7SKmxeH8tfM,【祝！オリ曲発売💜】1st Single 記念配信✨ 20時から同時視聴もあり！語る～💜【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/7SKmxeH8tfM/maxresdefault.jpg,2021-11-28 21:02:43,3077,546,4,1:49:37,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/7SKmxeH8tfM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
R4Ax3dtTKRw,月紫アリア 1st Single 『アリアの最強しもべ計画♡』Trailer,https://i.ytimg.com/vi/R4Ax3dtTKRw/hqdefault.jpg,2021-11-28 20:00:20,4651,486,70,0:01:51,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/R4Ax3dtTKRw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
edNUt3w1VUI,【ben and ed - blood party】ゾンビの扱いならネクロマンサーに任せて🧟💜【月紫アリア/猫乃ユキノ/新人Vtuber】,https://i.ytimg.com/vi/edNUt3w1VUI/maxresdefault.jpg,2021-11-28 11:07:39,1649,325,5,1:55:22,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/edNUt3w1VUI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
qi3wvkvB8uQ,【ASMR】睡眠誘導💜耳かき/マッサージで癒してあげるね💜 ear cleaning/massage【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/qi3wvkvB8uQ/maxresdefault.jpg,2021-11-27 02:58:02,12852,835,14,2:35:22,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/qi3wvkvB8uQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
ZXYwugDEcak,【朝活】準備おっけい？アリアと最高の一日はじめよ💜【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/ZXYwugDEcak/maxresdefault.jpg,2021-11-24 09:38:11,2898,398,3,2:21:11,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ZXYwugDEcak"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
5R5KJVbr9lI,【記念雑談】７か月記念という名の雑談💜コメント爆読み💜【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/5R5KJVbr9lI/maxresdefault.jpg,2021-11-23 22:25:40,2166,373,4,2:15:02,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/5R5KJVbr9lI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
JqXwCKIKQR8,【歌枠】ツインテの日といえばアリア💜 karaoke💜 Singing Stream【月紫アリア/新人Vtuber】,https://i.ytimg.com/vi/JqXwCKIKQR8/maxresdefault.jpg,2021-11-22 20:05:42,3838,608,3,2:26:47,public,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/JqXwCKIKQR8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
